"HOUSEID","WTHHFIN","WTHHFIN5D","WTHHFIN2D","NUMADLT","HOMEOWN","HOMETYPE","RAIL","CENSUS_D","CENSUS_R","HH_HISP","DRVRCNT","CNTTDHH","CDIVMSAR","FLAG100","HHFAMINC","HHFAMINC_IMP","HH_RACE","HHSIZE","HHVEHCNT","HHRELATD","LIF_CYC","MSACAT","MSASIZE","TRAVDAY","URBAN","URBANSIZE","URBRUR","PPT517","YOUNGCHILD","RESP_CNT","URBRUR_2010","TDAYDATE","WRKCOUNT","STRATUMID","HBHUR","HTHTNRNT","HTPPOPDN","HTRESDN","HTEEMPDN","HBHTNRNT","HBPPOPDN","HBRESDN"
"9000013987",4782.49378777185,5949.10319884428,0,2,"02","01","02","02","01","02",2,2,"23","01","06","06","01",2,2,"01","10","03","01","03","04","06","02",0,0,2,"02","202201",0,"1024","01","05","01","01","01","05","01","01"
"9000014012",21184.1160271461,25701.9967740013,0,2,"03","03","02","02","01","02",2,0,"24","01","01","01","01",4,1,"01","06","04","06","03","04","06","02",2,0,4,"01","202202",0,"1024","02","40","01","01","01","30","05","03"
"9000014013",21500.5203671895,0,95698.9336287722,2,"01","01","02","02","01","02",2,0,"23","01","07","07","01",4,3,"01","04","03","01","01","04","06","02",0,2,2,"02","202201",1,"1024","01","20","01","01","01","30","02","01"
"9000014017",12202.6515811724,16754.0569697639,0,2,"03","04","02","02","01","02",2,2,"23","01","03","03","01",3,1,"01","06","03","01","04","04","06","02",1,0,3,"02","202202",2,"1024","01","05","01","01","01","20","01","01"
"9000014027",3383.81908413921,0,16123.3745790827,1,"02","04","02","02","01","02",1,0,"23","01","03","03","01",1,2,"02","09","03","01","01","04","06","02",0,0,1,"02","202201",0,"1024","01","20","01","01","01","20","01","-9"
"9000014029",46955.0086137175,57457.0673400848,0,2,"01","02","02","02","01","01",1,0,"23","01","05","05","04",6,1,"01","04","03","01","03","02","06","01",3,1,5,"01","202202",1,"1024","02","20","02","01","02","20","01","02"
"9000014037",28222.9857614273,0,132696.110602591,1,"01","01","02","02","01","02",1,5,"24","01","05","05","01",2,2,"01","07","04","06","07","04","06","02",1,0,2,"02","202203",1,"1024","01","05","01","01","01","01","01","01"
"9000014050",2575.65954631088,3265.42939007049,0,2,"01","01","02","02","01","02",2,8,"23","01","07","07","01",2,3,"01","02","03","01","06","04","06","02",0,0,2,"02","202202",2,"1024","01","20","01","01","01","05","01","01"
"9000014066",36523.3622303205,43059.2972115511,0,1,"03","02","02","02","01","01",1,1,"23","01","01","01","01",6,1,"01","03","03","01","03","02","06","01",4,1,5,"01","202202",0,"1024","04","70","04","04","04","50","04","03"
"9000014086",7599.32146023462,10484.2193044159,0,1,"02","03","02","03","02","02",1,4,"33","01","05","05","01",1,1,"02","09","03","03","03","01","02","01",0,0,1,"01","202202",1,"1025","05","70","06","05","06","40","06","05"
"9000014090",26964.5192013886,0,93202.166710365,2,"03","03","01","03","02","02",2,3,"31","01","08","08","01",2,1,"01","02","01","04","01","01","04","01",0,0,2,"01","202201",2,"1025","05","50","06","05","07","70","06","06"
"9000014092",11166.4006911709,16363.3584769028,0,2,"03","02","02","03","02","02",2,15,"32","01","07","07","01",2,2,"01","02","02","04","03","01","05","01",0,0,2,"01","202202",2,"1025","05","50","06","05","07","50","06","05"
"9000014119",14548.4631989632,21659.8055798503,0,2,"01","01","02","03","02","02",2,5,"33","01","08","08","01",2,2,"01","02","03","03","04","01","03","01",0,0,2,"01","202202",2,"1025","03","40","06","04","07","20","06","05"
"9000014136",19111.4673822022,27345.1645265268,0,2,"02","01","01","03","02","02",2,6,"31","01","06","06","02",3,2,"01","08","01","04","02","01","04","01",1,0,3,"01","202202",2,"1025","05","50","05","04","05","40","05","04"
"9000014137",9861.23596276259,12850.0568063126,0,2,"02","01","02","03","02","02",2,4,"33","01","06","06","01",2,2,"01","10","03","01","06","04","06","02",0,0,2,"02","202201",2,"1026","01","05","02","01","02","20","02","01"
"9000014147",7844.19336965767,10923.1735304002,0,2,"01","01","02","03","02","02",2,4,"33","01","08","08","01",2,2,"01","02","03","02","02","01","02","01",0,0,2,"01","202201",2,"1025","02","40","01","02","04","05","02","02"
"9000014155",5525.26742582569,0,19179.7847318949,2,"01","01","02","03","02","02",2,2,"32","01","08","08","01",2,1,"01","02","02","04","01","01","05","01",0,0,2,"01","202201",2,"1025","03","40","06","05","07","40","06","05"
"9000014159",53214.1989217698,74933.7908720485,0,1,"01","01","02","03","02","02",1,0,"33","01","01","01","01",1,1,"02","09","03","03","05","01","03","01",0,0,1,"01","202203",0,"1025","03","50","06","06","07","30","06","05"
"9000014160",7410.06909333606,9678.98345969785,0,1,"03","03","02","03","02","02",1,2,"33","01","03","03","01",1,1,"02","01","03","03","06","01","03","01",0,0,1,"01","202202",1,"1025","03","40","06","05","07","40","06","05"
"9000014175",6363.18393183882,7764.75824427212,0,1,"01","01","02","03","02","02",1,2,"32","01","05","05","01",1,1,"02","01","02","05","05","01","05","01",0,0,1,"01","202202",1,"1025","02","05","02","02","03","05","03","02"
"9000014177",10392.142098405,0,37333.2475945676,2,"01","01","02","03","02","02",2,10,"33","01","08","08","01",4,2,"01","06","03","03","01","01","02","01",2,0,4,"01","202201",2,"1025","03","50","06","05","07","20","06","05"
"9000014183",3811.37833459369,5103.20744447027,0,1,"01","01","02","03","02","02",1,0,"33","01","03","03","01",1,1,"02","09","03","02","02","01","02","01",0,0,1,"01","202201",0,"1025","03","40","06","05","07","50","06","05"
"9000014188",27152.8201694229,40103.6441644015,0,2,"01","01","02","03","02","02",2,2,"33","01","10","10","01",2,2,"01","02","03","01","06","01","01","01",0,0,2,"01","202201",2,"1025","02","20","03","02","04","05","04","03"
"9000014197",13083.6860070148,17532.5194392706,0,1,"03","03","02","03","02","02",1,0,"32","01","05","05","02",1,1,"02","09","02","05","04","01","05","01",0,0,1,"01","202202",0,"1025","04","20","04","03","05","05","05","04"
"9000014198",8288.19722783702,11131.5649779346,0,2,"01","01","02","03","02","02",2,2,"32","01","07","07","01",2,2,"01","10","02","04","06","01","05","01",0,0,2,"01","202201",1,"1025","04","20","05","04","07","20","05","04"
"9000014202",30092.9085522075,40184.5452947339,0,3,"03","01","02","03","02","02",2,1,"33","01","05","05","02",5,2,"01","03","03","01","05","01","01","01",1,1,4,"01","202202",1,"1025","03","40","05","04","06","30","05","04"
"9000014213",11393.4818358899,14010.4916942155,0,2,"03","04","02","03","02","02",2,0,"33","01","04","04","01",2,2,"01","02","03","03","02","04","06","02",0,0,2,"02","202201",1,"1026","01","20","02","01","02","20","02","02"
"9000014214",31520.4382193495,46955.7025228795,0,2,"01","01","02","03","02","02",2,4,"32","01","09","09","01",3,2,"01","06","02","04","05","01","05","01",1,0,3,"01","202201",2,"1025","04","20","06","05","07","20","05","04"
"9000014218",25610.4513071656,0,125023.518143425,1,"04","05","02","03","02","02",1,0,"33","01","01","01","97",1,17,"02","01","03","01","01","01","01","01",0,0,1,"01","202202",0,"1025","02","20","02","02","03","05","02","02"
"9000014220",7249.34597754868,9348.91617558382,0,2,"01","01","02","03","02","02",2,2,"33","01","08","08","01",2,3,"01","02","03","02","03","04","06","02",0,0,2,"02","202201",2,"1026","02","05","03","02","04","05","02","02"
"9000014228",5174.99733110555,6697.48134084579,0,1,"01","02","02","03","02","02",1,4,"32","01","07","07","01",1,1,"02","09","02","04","06","01","05","01",0,0,1,"01","202202",0,"1025","02","20","04","03","05","05","04","02"
"9000014236",20015.1607747503,0,68961.0167340432,2,"01","01","02","03","02","02",2,0,"33","02","07","07","01",4,2,"01","06","03","01","07","02","06","01",2,0,3,"01","202202",2,"1025","01","05","02","02","-9","05","03","03"
"9000014259",4386.01374629353,0,16137.5513747333,2,"01","01","02","03","02","02",2,4,"33","01","03","03","01",2,2,"01","02","03","01","01","04","06","02",0,0,2,"01","202202",1,"1025","01","05","02","01","02","05","02","01"
"9000014268",6079.29041502777,8718.28829773367,0,3,"01","01","02","03","02","02",3,6,"32","01","11","11","01",5,3,"01","06","02","04","02","01","05","01",2,0,5,"01","202201",3,"1025","04","01","04","03","05","01","03","02"
"9000014271",10455.0559006588,12685.6573519217,0,2,"02","01","02","03","02","02",2,4,"33","01","05","05","01",2,2,"01","10","03","02","05","01","02","01",0,0,2,"01","202201",0,"1025","04","30","04","01","05","30","04","01"
"9000014277",8843.72587495573,10510.5327423729,0,1,"03","03","02","03","02","02",1,0,"33","01","03","03","01",1,1,"02","01","03","01","02","04","06","02",0,0,1,"02","202201",0,"1026","01","30","01","01","01","30","01","01"
"9000014280",6519.36376056455,0,23459.0826811377,2,"01","01","02","03","02","02",2,2,"32","01","06","06","01",2,2,"01","10","02","04","01","01","05","01",0,0,2,"01","202201",0,"1025","04","05","04","03","05","05","04","02"
"9000014285",33845.9141241733,48897.4198309145,0,2,"02","01","02","03","02","02",2,8,"32","01","09","09","01",2,4,"01","10","02","05","05","01","05","01",0,0,2,"01","202201",1,"1025","04","01","04","03","05","01","04","03"
"9000014287",20107.985041389,27554.892953921,0,2,"01","01","02","03","02","02",2,3,"32","01","07","07","01",2,2,"01","02","02","05","05","01","05","01",0,0,2,"01","202201",2,"1025","05","20","06","05","07","20","06","05"
"9000014309",5064.06830404356,6628.0923226204,0,3,"01","01","01","03","02","02",2,2,"31","01","05","05","01",3,2,"01","10","01","04","02","01","04","01",0,0,3,"01","202202",1,"1025","04","01","04","02","05","01","04","02"
"9000014324",3245.63374957629,4137.99502491637,0,2,"02","02","02","03","02","02",2,2,"32","01","07","07","01",2,1,"01","10","02","04","02","01","05","01",0,0,2,"01","202201",0,"1025","02","05","03","02","04","05","04","02"
"9000014334",4465.62188833819,6250.29675887038,0,2,"01","01","01","03","02","02",2,4,"31","01","08","08","01",2,2,"01","02","01","04","03","01","04","01",0,0,2,"01","202201",1,"1025","04","50","04","03","05","20","03","02"
"9000014346",4217.06914961853,0,11446.5887148649,3,"01","01","02","03","02","02",3,10,"33","01","09","09","01",3,3,"01","08","03","03","01","01","03","01",0,0,3,"01","202202",3,"1025","02","05","03","02","04","05","03","02"
"9000014347",6351.64505082976,0,22334.6190169352,2,"01","01","02","03","02","02",1,6,"32","01","07","07","01",2,2,"01","10","02","04","01","01","01","01",0,0,2,"01","202202",0,"1025","02","05","04","01","05","05","04","01"
"9000014348",9574.58200832039,13686.3763003488,0,1,"02","01","02","03","02","02",1,0,"33","01","05","05","01",1,1,"02","01","03","03","04","01","03","01",0,0,1,"01","202202",0,"1025","04","05","05","03","06","01","05","01"
"9000014349",15717.4817127865,0,54372.0961521318,1,"01","01","02","03","02","02",1,2,"33","01","06","06","01",1,3,"02","01","03","03","07","01","02","01",0,0,1,"01","202202",1,"1025","04","30","04","03","01","30","05","04"
"9000014356",4518.43091162672,5160.80815621139,0,2,"03","01","02","03","02","02",2,7,"33","01","03","03","01",2,2,"01","10","03","03","02","04","06","02",0,0,2,"02","202201",1,"1026","01","20","02","01","02","05","01","01"
"9000014360",21419.0470803777,28930.8371905794,0,2,"02","01","02","03","02","02",2,4,"33","01","05","05","01",2,2,"01","10","03","03","04","01","03","01",0,0,2,"01","202202",0,"1025","02","20","02","02","03","20","02","02"
"9000014364",3885.48914400068,5423.16905960376,0,2,"01","01","02","03","02","02",2,4,"32","01","09","09","01",4,2,"01","04","02","05","02","01","05","01",1,1,3,"01","202201",1,"1025","04","01","04","03","05","01","04","03"
"9000014371",18531.3034961946,23251.4374507795,0,1,"02","01","02","03","02","02",1,0,"33","01","07","07","01",1,2,"02","09","03","03","05","04","06","02",0,0,1,"02","202202",0,"1026","01","05","02","01","02","05","02","01"
"9000014388",16842.4639671729,25532.5518789757,0,2,"01","01","02","03","02","02",2,4,"32","01","11","11","01",3,2,"01","04","02","04","06","01","03","01",0,1,2,"01","202201",2,"1025","04","20","04","03","05","01","05","03"
"9000014395",3226.4145794201,4013.09972470592,0,2,"02","01","02","03","02","02",2,4,"33","01","06","06","01",2,3,"01","10","03","02","02","04","06","02",0,0,2,"02","202201",1,"1026","01","05","02","01","02","01","02","01"
"9000014417",5152.66262878273,7598.67791341233,0,2,"02","01","02","03","02","02",2,0,"33","01","07","07","01",2,2,"01","10","03","03","03","01","05","01",0,0,2,"01","202202",0,"1025","02","05","04","02","05","05","04","03"
"9000014422",23055.859762894,0,109657.938919611,3,"01","01","02","03","02","02",3,14,"32","01","09","09","01",4,3,"01","06","02","04","07","01","03","01",1,0,4,"02","202202",3,"1026","02","05","04","02","05","05","04","02"
"9000014425",6461.83709015698,9401.72732823419,0,2,"02","01","02","03","02","02",2,0,"32","01","11","11","01",2,2,"01","10","02","04","06","01","05","01",0,0,2,"01","202202",0,"1025","04","01","05","03","06","01","04","02"
"9000014436",11045.9800423923,0,45738.9463069402,1,"03","03","02","03","02","02",1,2,"33","01","05","05","01",1,1,"02","01","03","02","07","01","02","01",0,0,1,"01","202202",1,"1025","02","20","02","01","01","40","02","02"
"9000014449",13133.6122992181,0,51384.9040711914,2,"01","01","02","03","02","02",2,0,"33","01","05","05","01",3,2,"01","04","03","01","01","04","06","02",0,1,2,"02","202202",2,"1026","01","05","01","01","01","01","01","01"
"9000014454",10176.1994029629,13729.1778925947,0,2,"01","01","02","03","02","02",2,10,"33","01","07","07","01",2,1,"01","02","03","01","03","01","01","01",0,0,2,"01","202201",2,"1025","03","30","06","05","07","20","06","05"
"9000014457",54987.327953715,77491.5096508618,0,2,"03","03","02","03","02","02",2,4,"33","01","06","06","01",2,2,"01","02","03","01","06","01","01","01",0,0,2,"01","202201",2,"1025","01","20","01","01","01","20","01","01"
"9000014465",57776.60805623,0,202635.406166992,2,"03","03","02","03","02","02",2,2,"32","01","04","04","01",5,2,"01","04","02","04","07","01","05","01",1,2,3,"01","202201",1,"1025","04","20","04","02","05","40","02","02"
"9000014484",9039.01160540016,11400.0083225821,0,4,"03","02","02","03","02","02",1,0,"33","01","05","05","01",4,2,"01","02","03","03","02","01","02","01",0,0,4,"01","202202",0,"1025","03","60","06","05","07","60","06","05"
"9000014485",8058.75167639679,12233.2359362838,0,2,"01","01","01","03","02","02",2,8,"31","01","11","11","01",2,3,"01","02","01","05","03","01","04","01",0,0,2,"01","202202",1,"1025","04","30","01","05","08","20","06","05"
"9000014489",2359.95510081095,2952.04509711625,0,1,"03","03","01","03","02","02",1,5,"31","01","04","04","01",1,1,"02","01","01","05","02","01","04","01",0,0,1,"01","202201",1,"1025","05","30","07","06","08","60","07","06"
"9000014497",25735.2998871914,32849.2231123133,0,1,"03","01","01","03","02","02",1,0,"31","01","01","01","02",4,0,"01","03","01","05","05","01","04","01",2,1,3,"01","202202",0,"1025","02","05","03","02","04","05","06","04"
"9000014505",6516.69958958081,9599.07801699049,0,2,"03","01","01","03","02","02",2,9,"31","01","10","10","01",2,2,"01","02","01","05","03","01","04","01",0,0,2,"01","202202",1,"1025","04","05","05","03","06","05","01","02"
"9000014506",12110.7778754149,16665.1184421465,0,2,"03","03","01","03","02","02",1,2,"31","01","06","06","03",3,0,"01","04","01","05","03","01","04","01",1,0,3,"01","202202",1,"1025","05","40","07","06","08","40","07","03"
"9000014516",52205.8695276441,74413.04173523,0,1,"03","03","01","03","02","02",1,0,"31","01","01","01","02",1,1,"02","01","01","05","05","01","04","01",0,0,1,"01","202202",0,"1025","04","20","05","04","06","20","05","04"
"9000014526",4634.96392722512,6530.83221545294,0,1,"03","03","01","03","02","02",1,2,"31","01","09","09","01",1,0,"02","01","01","05","06","01","04","01",0,0,1,"01","202202",1,"1025","05","60","08","08","08","70","08","08"
"9000014555",16782.5015444111,26771.1397636884,0,3,"02","01","02","03","02","02",3,4,"32","01","10","10","01",3,4,"01","02","02","05","06","04","06","02",0,0,3,"02","202202",2,"1026","01","05","01","01","01","05","02","01"
"9000014558",3130.1883378303,4118.50167289166,0,2,"02","01","02","03","02","02",2,4,"33","01","05","05","01",2,2,"01","10","03","01","02","01","01","01",0,0,2,"01","202202",1,"1025","03","40","05","04","06","30","05","04"
"9000014580",11660.8450577602,14882.1164837076,0,2,"03","01","02","03","02","02",2,0,"33","01","05","05","01",2,2,"01","10","03","01","02","01","01","01",0,0,2,"01","202201",0,"1025","03","50","05","04","06","50","06","05"
"9000014582",20770.6947918532,25914.7965862218,0,2,"02","01","01","03","02","01",2,0,"31","01","06","06","01",2,2,"01","10","01","05","05","01","04","01",0,0,2,"01","202202",0,"1025","05","20","06","05","07","05","06","05"
"9000014585",11437.4517161919,17145.7044035276,0,2,"01","01","02","03","02","02",2,2,"32","01","11","11","05",2,1,"02","02","02","04","04","01","05","01",0,0,2,"01","202202",0,"1025","03","50","06","05","07","50","06","06"
"9000014603",35731.9004839587,50019.1462390602,0,2,"03","03","01","03","02","02",2,7,"31","01","08","08","01",2,1,"01","02","01","05","05","01","04","01",0,0,2,"01","202201",2,"1025","05","80","08","08","08","70","08","08"
"9000014608",15076.1098730282,21519.3188865793,0,2,"01","01","01","03","02","02",3,6,"31","01","06","06","01",3,4,"01","08","01","05","03","01","04","01",1,0,3,"01","202202",2,"1025","03","05","06","05","07","20","06","06"
"9000014648",12042.0131373233,16180.0809066696,0,4,"01","01","02","03","02","02",3,2,"32","01","06","06","01",4,2,"01","02","02","04","03","01","05","01",0,0,4,"01","202201",1,"1025","04","50","04","03","06","20","04","03"
"9000014666",11280.2149278189,0,40590.386481179,2,"02","01","02","03","02","02",2,4,"33","01","06","06","01",2,1,"01","10","03","03","01","01","02","01",0,0,2,"01","202201",0,"1025","03","20","05","01","06","01","05","03"
"9000014674",17431.410150391,24330.0854589803,0,1,"01","03","01","03","02","02",1,2,"31","01","08","08","01",1,1,"02","01","01","05","04","01","04","01",0,0,1,"01","202201",1,"1025","05","70","07","07","08","60","07","06"
"9000014686",15537.1784068068,18445.2339229716,0,2,"01","01","01","03","02","02",2,2,"31","01","06","06","01",8,2,"01","04","01","05","05","04","06","02",5,1,7,"02","202201",1,"1026","01","01","01","01","01","01","01","01"
"9000014694",57776.60805623,0,202635.406166992,2,"01","01","01","03","02","02",1,2,"31","01","06","06","01",2,3,"01","02","01","05","07","01","04","01",0,0,2,"01","202201",1,"1025","04","30","04","03","05","30","04","03"
"9000014698",22532.0126774243,0,69925.1257433884,2,"03","03","02","03","02","02",2,2,"33","01","05","05","02",3,2,"01","06","03","02","01","01","02","01",1,0,3,"01","202202",2,"1025","03","50","05","04","06","40","06","06"
"9000014700",14563.8095398233,18425.2095335662,0,2,"01","01","02","03","02","02",2,2,"34","01","07","07","01",2,2,"01","10","04","06","04","04","06","02",0,0,2,"02","202202",1,"1026","01","05","01","01","-9","05","01","01"
"9000014708",9337.42525015294,0,43826.9615478509,3,"01","01","02","03","02","02",2,0,"33","01","07","07","01",3,2,"01","10","03","01","07","04","06","02",0,0,3,"02","202201",0,"1026","01","05","01","01","01","05","01","01"
"9000014709",2298.10340618921,0,11387.6557350059,2,"02","01","02","03","02","02",2,0,"33","01","06","06","01",2,2,"01","10","03","01","01","04","06","02",0,0,2,"02","202201",0,"1026","01","05","01","01","01","05","01","01"
"9000014723",18271.2409502636,24356.0515029167,0,1,"02","04","02","03","02","02",1,12,"33","01","03","03","01",3,1,"01","05","03","01","04","04","06","02",2,0,3,"02","202202",1,"1026","01","05","01","01","01","05","01","01"
"9000014736",6983.99969749899,8619.76883910798,0,2,"01","01","02","03","02","02",2,8,"34","01","05","05","01",4,3,"01","04","04","06","05","04","06","02",0,2,2,"02","202202",2,"1026","01","05","01","01","01","20","01","01"
"9000014737",11544.5336374517,15611.1257501551,0,1,"01","01","02","03","02","02",1,2,"33","01","03","03","01",1,1,"02","01","03","01","04","04","06","02",0,0,1,"02","202203",0,"1026","01","05","02","02","02","05","03","03"
"9000014740",3500.12089959631,4479.26184752569,0,2,"02","01","02","03","02","02",1,0,"33","01","06","06","01",2,3,"01","10","03","01","04","04","06","02",0,0,2,"02","202202",0,"1026","01","05","01","01","01","05","01","01"
"9000014758",16738.2318434913,21916.4053252922,0,2,"01","01","02","03","02","02",2,4,"33","01","09","09","01",3,2,"01","06","03","01","06","02","06","01",1,0,3,"02","202201",2,"1026","02","30","-9","02","04","20","03","02"
"9000014821",18950.2783619598,23345.544816285,0,1,"03","01","02","03","02","02",1,0,"33","01","03","03","05",1,1,"02","01","03","01","06","02","06","01",0,0,1,"01","202202",1,"1026","03","40","05","04","06","40","05","04"
"9000014823",31744.2921757942,0,167392.98264542,2,"01","01","02","03","02","02",2,9,"33","01","07","07","01",3,3,"01","06","03","01","07","04","06","02",1,0,3,"02","202201",1,"1026","01","05","01","01","01","05","01","01"
"9000014824",19182.9940002426,25232.7745077622,0,2,"02","01","02","03","02","02",2,0,"34","01","09","09","01",2,2,"01","02","04","06","06","04","06","02",0,0,2,"02","202202",2,"1026","01","20","01","01","01","05","01","01"
"9000014828",4405.09392483829,5775.65204823317,0,1,"02","01","02","03","02","02",1,0,"33","01","02","02","01",1,1,"02","09","03","01","05","04","06","02",0,0,1,"02","202202",0,"1026","01","05","01","01","01","05","01","01"
"9000014830",6430.15181758839,8137.99922842331,0,2,"02","01","02","03","02","02",2,7,"33","01","07","07","01",2,3,"01","02","03","01","04","02","06","01",0,0,2,"01","202202",2,"1026","02","40","02","01","-9","40","04","03"
