HINCP,VEH,NP,PUMA,WGTP
31000,1,1,00602,250
14000,0,1,01500,105
60000,2,3,00802,192
36000,3,3,00801,23
82000,1,1,00503,27
507500,2,4,00805,104
114500,4,7,00301,58
53600,2,1,00100,75
212000,2,2,01203,85
329200,3,3,01105,73
42400,2,3,01003,56
130000,2,2,01101,21
137400,2,3,01600,89
141400,2,4,00100,14
35500,1,1,00504,165
245000,3,2,00902,77
167000,3,4,01103,58
114500,2,2,01300,44
160000,1,4,00902,105
249000,2,3,01001,78
131200,3,4,00901,150
125000,3,4,01201,65
165600,4,4,00200,61
148460,1,2,01003,27
192000,4,3,01500,94
100000,2,1,01400,90
42000,1,1,00505,93
143000,1,2,01102,66
64010,2,3,00302,91
117100,2,5,01003,80
75500,2,3,01003,68
318000,1,2,00805,46
63500,2,2,00503,59
11000,1,1,01004,345
200500,2,4,01107,120
126500,1,1,00503,82
310200,3,5,01001,53
119400,3,6,00504,169
220000,2,4,01002,131
188000,2,4,01204,61
404000,2,2,01004,53
113600,1,2,00502,66
115070,2,2,01106,99
132900,2,2,01003,51
97940,3,3,00700,50
81000,2,5,01203,70
58200,1,1,01003,86
78000,1,2,01204,304
160000,3,2,01003,62
67600,4,3,01202,132
8400,0,2,01101,217
131800,2,1,01201,45
132400,4,3,00504,36
36000,1,1,01300,198
97800,4,2,00400,159
91400,3,3,00301,163
176000,1,3,01005,61
127000,2,4,01500,117
80000,2,8,01103,187
149500,2,2,01104,60
85000,1,1,01203,46
191500,2,2,01003,13
201900,2,2,00901,74
134000,5,4,00100,24
31700,2,3,00200,77
42600,1,4,00502,100
104600,2,2,01202,92
42200,1,2,01101,175
17900,1,1,01006,67
175000,2,2,00507,42
42200,2,1,00301,53
141300,1,1,01600,65
175600,4,5,01104,75
263000,2,2,01007,46
60000,1,2,00803,176
151500,2,2,01300,35
30000,1,1,01400,63
16230,0,1,00506,268
84000,1,2,00802,45
260000,3,7,01202,180
77000,2,2,00602,54
30000,0,1,00802,101
55800,1,1,00400,52
46400,0,2,00801,96
384000,3,4,01300,65
478800,3,5,01300,22
47000,1,2,00804,26
30900,1,1,01002,86
85500,2,2,01203,60
440000,1,2,01003,57
120000,2,2,00601,54
53710,1,2,01007,115
24500,1,2,00902,78
107800,2,4,01007,51
67000,1,1,00200,94
130000,1,1,01104,72
94700,2,2,00601,28
2870,1,1,01300,65
84200,2,3,00301,65
60500,2,2,01400,126
67500,2,2,00100,203
53600,3,6,01006,56
86400,3,4,01400,172
155000,5,5,01102,147
21700,2,3,01300,19
67100,1,4,01005,186
60000,0,1,01104,82
90000,2,2,00805,32
45200,1,2,01400,32
82000,2,3,01600,203
127000,1,2,01105,129
270900,4,5,00901,77
55000,2,4,01104,252
50000,2,6,01107,180
101400,2,2,00501,126
151300,2,4,01400,38
31200,3,3,00601,131
143700,1,2,00804,68
73800,1,1,00503,46
34800,1,1,00100,113
206500,3,3,01001,50
284800,3,5,00301,55
215400,3,5,01105,80
145100,6,4,01103,60
84100,1,4,01006,85
158800,3,4,01500,119
329000,1,1,01004,115
176400,2,2,00700,80
103400,0,3,01003,48
218300,3,2,01107,113
58000,2,2,01300,58
220000,2,4,00301,66
40600,1,1,00100,28
83300,1,1,01204,94
64500,1,2,01101,66
110000,3,5,01102,53
198000,3,2,01002,40
35000,1,1,00601,264
37440,5,6,00100,52
146600,3,6,01500,167
112000,2,5,00200,96
209000,3,3,01105,61
578000,3,2,01004,50
130000,3,3,01201,157
149000,3,2,01203,320
19700,1,5,01600,32
120000,1,1,01004,211
65500,1,1,01400,56
71800,0,1,01103,272
11500,0,2,00804,85
56100,2,1,00302,110
180400,3,8,01005,110
84800,1,3,00100,25
67000,2,3,00700,91
104500,2,3,00302,73
90030,2,3,01400,8
201000,3,3,00301,59
80000,2,2,00700,78
91000,0,1,00801,355
84200,3,3,01300,119
18500,1,1,00901,100
19060,1,1,00501,119
131500,1,2,00301,32
38850,1,5,01103,168
217000,3,3,01003,162
101300,1,6,00400,87
10050,2,4,01105,66
214100,5,2,00601,55
67300,2,3,00301,59
90000,0,4,01003,52
233500,1,2,01007,86
112000,2,3,00507,117
273000,2,4,01003,86
114000,3,4,00601,90
300000,2,3,01002,80
55400,2,2,00302,28
149000,2,2,01104,173
151000,6,4,00100,70
120000,2,2,00602,70
140000,4,4,00302,48
142600,2,4,01006,101
373400,2,2,00400,50
125200,4,3,00700,109
77110,2,2,00601,34
66800,1,6,00805,174
107000,1,1,01105,166
100000,1,1,00700,93
90000,2,2,01204,100
10000,1,2,01004,55
117000,2,2,01101,92
100000,2,4,01300,199
160000,3,5,01300,54
196800,2,3,01500,313
6400,2,2,00400,270
162000,3,3,00507,107
119000,2,2,00804,45
156800,3,2,01002,54
117800,3,3,00301,53
105000,2,3,00200,70
140000,2,2,00804,70
57200,1,1,01002,70
96600,1,1,01300,82
30000,2,4,01500,55
51000,1,2,01007,119
180000,2,5,00902,59
259460,4,4,01201,55
91980,4,2,01400,16
225880,4,13,00801,152
467000,2,2,01004,30
47000,2,2,01202,62
195600,5,4,00601,63
76000,1,1,01004,171
28000,2,5,01002,55
15000,1,6,01003,105
70000,2,2,00301,185
74400,1,1,01300,63
40000,2,2,01600,63
20000,0,1,01104,120
578100,2,3,00902,107
2000,2,4,01004,109
4800,3,2,01105,69
322000,2,2,01107,95
125000,2,3,00505,101
49700,2,2,00400,48
154600,2,2,01002,49
245000,2,4,00400,104
108300,1,1,01102,65
7300,1,1,01104,53
104100,2,2,01105,111
134600,2,2,01600,85
224000,1,2,01204,120
93000,4,2,01102,60
138000,3,4,01102,47
98010,3,2,00601,52
110800,1,2,01104,56
51200,2,2,01300,6
93000,3,2,00503,63
110000,2,2,00902,93
70000,2,4,01007,124
112000,2,2,00301,185
29800,2,4,01005,76
183000,3,4,01600,112
250000,3,2,01004,52
52000,1,2,00802,69
100,1,1,00503,39
69600,2,1,00200,93
79000,2,2,00400,68
105190,2,4,01105,22
159500,2,4,01105,52
26200,0,1,01003,145
749000,3,4,01004,62
62100,3,2,01201,49
35900,2,2,01600,126
78000,1,1,00506,43
94200,1,6,01103,146
16000,1,1,01202,160
24000,1,1,01400,83
42300,1,2,00802,69
131000,2,2,00902,57
190000,2,2,01004,99
65060,4,2,00100,67
68500,3,3,01400,33
170000,2,3,01400,272
38000,0,1,00503,41
43000,1,1,01106,99
1092000,3,2,00503,56
85000,2,2,01204,104
111200,3,3,00601,34
80000,2,2,00505,107
3000,3,1,01400,23
164200,2,6,01201,135
2200,1,1,00302,91
581000,4,5,01203,40
55000,1,2,01106,51
83000,2,2,00803,82
413000,2,2,01001,82
28090,2,2,00200,35
127700,2,3,01004,83
15000,0,1,00200,265
655000,2,6,01204,58
20600,0,5,00804,236
237180,2,2,01003,86
93000,6,8,01102,118
47100,1,1,00301,90
244600,3,3,01600,55
428000,3,5,00901,82
61500,3,2,00602,55
4200,2,1,00804,389
51000,2,2,00601,35
616000,2,5,01004,105
97200,4,5,00601,137
50870,0,1,00801,212
163800,1,2,00902,77
60250,1,2,01202,74
55000,1,3,01400,160
75600,1,2,00507,66
175000,2,2,00502,108
40000,1,1,00200,57
45400,2,2,01002,106
35500,1,2,01204,119
26600,2,2,01203,103
122000,1,1,00602,53
113000,3,1,00302,21
166760,2,4,00503,63
139400,3,4,00602,78
234200,2,2,01105,226
204100,2,4,00802,190
120000,1,3,01106,152
118500,2,2,01400,118
193000,2,5,00501,61
52000,1,1,01007,41
10300,1,1,00200,26
40800,0,4,01202,30
100250,3,7,00504,147
10200,2,1,01003,108
66200,3,2,00804,30
84540,2,7,00504,123
134000,3,2,00602,49
34800,2,2,00803,138
21200,0,1,00804,49
105000,2,4,00602,172
60000,2,2,01400,446
95600,2,5,00803,43
186000,3,3,00504,69
93000,3,5,01300,140
73800,2,2,00100,80
105000,1,4,01203,60
72800,2,2,01002,71
103000,2,2,01105,81
76000,3,3,01106,59
202000,4,3,00901,82
21000,0,2,01300,44
86560,2,3,01600,90
131500,2,2,01001,64
93000,1,1,01204,89
279000,5,2,00301,213
790,0,1,00804,173
603000,1,1,01203,48
101300,2,1,01203,30
67100,3,2,00601,34
106010,2,3,00700,48
380000,2,2,01106,88
152000,2,3,01600,98
36500,2,7,01103,136
245000,3,3,00507,75
410000,1,6,01004,140
150000,2,1,00200,44
163000,3,2,01300,171
184000,5,4,00400,52
20000,1,1,01400,75
146000,4,5,01203,95
615800,3,5,01001,59
85000,1,1,01002,143
279500,3,3,00400,62
225000,1,3,01004,96
100000,1,1,00901,103
65000,0,1,00801,142
150000,2,3,01007,75
38000,2,3,00100,67
83300,1,2,00400,57
131000,2,2,00602,146
130000,2,4,00901,39
55200,1,2,01004,46
71200,3,2,00501,47
173800,3,4,01500,107
51240,1,1,01106,80
105980,2,2,01001,95
200000,3,4,00901,70
40600,0,1,01004,168
281000,2,7,01004,51
150000,1,1,01203,228
67000,3,3,00400,68
50900,1,1,01204,126
292400,3,7,01102,203
82000,1,3,01003,305
436000,2,3,01006,75
216000,6,4,01107,81
38400,3,2,01400,59
60000,1,2,01203,56
12600,1,1,00803,132
142000,2,2,00601,51
197000,4,3,00507,38
97000,1,2,00901,130
40800,1,1,00901,101
10000,1,1,00505,61
39000,1,6,00100,33
75000,2,5,00507,230
17000,2,1,01300,11
40000,1,1,01204,169
125140,3,5,01300,281
31700,1,1,01300,136
165000,2,4,01500,151
137000,2,2,00504,101
71800,3,2,01005,46
42000,1,1,00803,50
41000,1,1,00601,95
52350,0,1,00801,97
40000,2,2,01202,95
250000,2,4,01201,86
40000,1,3,01102,46
137300,2,2,01600,86
146600,2,2,00507,108
34900,3,2,01300,38
143000,2,2,01500,51
115800,4,4,00602,48
11400,1,1,01400,153
850500,3,3,00302,102
204000,3,2,00602,291
79600,1,2,00200,59
360000,2,3,00902,337
112600,2,2,01203,251
208030,1,4,01101,40
108700,3,3,01003,114
335000,4,3,01203,101
91000,2,2,00901,96
47700,0,1,00506,110
70400,1,1,00504,311
55200,2,2,00400,220
39600,1,1,01106,64
86000,1,2,00805,115
19600,3,3,00802,50
13700,1,3,00804,110
72100,1,2,01204,106
157000,3,2,00901,55
87000,2,3,01202,185
98400,2,3,01203,64
358000,2,3,00505,109
146000,2,4,01202,74
342100,2,2,00801,79
21500,0,1,00803,36
123600,3,6,00503,160
76000,1,1,00805,34
120000,1,1,01005,123
263000,3,4,00805,28
226000,4,3,01500,47
122000,2,2,00200,35
186400,3,5,01103,43
10100,2,2,00302,54
105100,1,1,01006,79
47600,1,1,00602,429
90000,5,1,01202,53
225700,3,5,01001,68
75170,2,2,00901,92
128500,2,2,01101,56
18000,1,1,00200,52
208000,2,3,00801,43
243700,3,2,00507,35
156000,1,1,01204,12
121000,3,3,01203,126
43600,2,2,01107,79
39200,2,3,01106,142
65400,2,2,00700,43
575500,3,2,00301,64
481200,3,3,01005,49
271400,1,2,00302,272
10100,0,1,00506,91
294700,3,2,00601,34
87000,2,3,00700,309
80000,1,1,01005,123
102200,1,1,01102,37
10500,2,2,00601,55
68000,1,1,00804,59
127000,1,1,01107,47
64100,3,2,00700,77
52400,3,2,00100,27
30500,0,1,00804,60
32000,1,2,00805,106
289000,3,3,00901,66
169400,3,3,01001,92
94000,3,4,01500,162
140000,3,3,00901,59
23600,0,1,01300,123
452000,3,5,01004,52
104800,3,6,01001,51
110000,2,2,00804,147
35000,1,2,00902,198
137000,2,2,00804,162
79450,2,3,00301,107
246300,2,2,01203,104
57000,2,2,01006,60
30000,1,1,01500,175
54900,1,1,01102,218
80400,2,1,01500,13
196000,2,2,01003,200
75000,1,1,00302,83
137390,2,2,00507,77
37700,1,1,00100,48
120000,4,3,00301,57
263500,3,4,01201,46
51000,1,2,01002,66
79700,4,4,01002,58
160000,1,1,01105,52
120000,3,4,01003,254
99000,1,3,01201,157
84400,2,2,00400,48
242000,1,2,01007,64
126000,2,4,01600,80
211200,2,3,00601,54
108000,2,4,00503,36
170000,2,4,00505,110
45000,2,2,01300,257
384300,3,4,00901,59
192000,2,5,01600,157
160000,1,3,00802,53
13200,1,1,01300,7
45000,1,1,01103,52
94000,1,1,01204,105
42000,0,1,00804,78
88700,1,3,00803,402
110000,3,2,01203,45
216000,2,4,01007,56
238000,2,2,01202,52
160800,2,2,00501,75
27000,2,2,01003,53
100000,2,1,00504,56
184000,2,2,01007,102
346580,3,4,00901,33
45000,1,1,00200,62
291000,2,5,00902,127
133000,2,2,01201,113
155200,3,3,01105,32
200000,2,2,00504,112
3900,1,1,00601,50
145000,2,2,00804,52
283000,2,3,00301,9
85000,2,4,01005,45
140000,1,1,00902,42
207500,2,2,00902,38
47800,1,1,01102,71
50300,1,2,01104,68
52300,1,3,01400,70
85000,1,2,01105,190
122000,2,2,00805,58
51050,1,3,01102,169
63400,2,3,00602,67
38840,2,5,01103,108
112700,2,3,01004,52
99600,2,2,01107,70
24900,1,3,00803,137
37160,2,2,00506,30
89000,2,2,00503,95
123500,2,2,01102,45
9800,0,2,01003,185
49000,0,4,01600,99
1500,0,1,00802,72
145800,1,4,00901,143
458000,1,2,01102,163
20000,3,3,00504,333
87000,2,4,00100,67
70300,1,2,00501,50
39000,1,2,01004,52
65000,3,5,00503,52
19200,0,1,00501,90
188000,4,2,01204,159
352600,4,4,01300,152
107000,4,7,01300,72
144740,1,2,01004,130
495000,2,5,00901,48
9000,1,2,01400,23
39420,0,1,01104,275
72100,1,3,01003,68
8600,1,2,01204,106
73600,2,2,01204,54
73000,1,4,01005,179
487000,3,5,01201,65
72010,1,1,01001,122
157000,4,4,01106,62
32900,0,1,00505,144
584000,1,4,01007,260
108200,3,2,01600,95
83000,2,2,01300,76
85000,2,2,00700,23
80700,3,3,01006,37
118000,2,2,01400,44
45000,1,1,00902,107
82900,3,2,00100,52
267000,4,3,01105,80
16000,1,1,01300,346
87900,3,2,00700,285
99000,3,3,00700,180
370400,4,4,01106,75
20000,1,3,00902,95
316000,3,4,00301,186
131270,4,4,01400,53
70000,2,1,00803,47
56000,1,2,00700,88
56320,1,2,00505,77
1500,2,2,01107,56
25500,1,2,01104,61
20000,0,2,00804,49
44800,1,4,01103,31
177000,3,2,00400,100
80400,1,1,01006,68
121200,1,1,00902,60
43300,2,1,01400,171
32200,1,2,01202,60
216000,2,2,01107,41
85000,2,2,00803,28
619200,3,4,01203,114
83000,2,2,01202,45
96000,1,1,00302,31
142790,2,2,01007,54
170000,2,4,00902,89
104050,3,2,00801,115
140000,2,2,01003,115
41300,2,2,00100,29
145000,2,3,00200,39
23000,2,4,01103,93
10400,3,4,00804,146
134100,1,1,01004,94
180000,0,5,00400,60
155000,2,4,01201,115
171200,2,2,01500,142
149000,2,3,01105,50
44300,2,2,01300,68
77000,2,2,00506,83
92000,1,2,00502,116
203000,3,4,01204,161
109000,3,3,00507,80
212000,4,4,01600,34
172000,2,3,01003,42
1300,1,1,01007,72
122400,2,2,00507,64
140000,1,1,01104,84
73700,3,3,00602,69
127900,2,4,00503,59
95600,2,3,00503,153
624000,3,3,00504,51
17000,1,1,00501,46
125200,2,2,01203,48
128000,2,2,01400,890
24000,1,4,00805,106
111300,2,2,01600,213
120000,1,1,01107,84
177500,3,4,00504,55
44900,2,2,00100,14
109000,3,2,00301,63
138100,2,2,00901,67
97200,2,2,00501,101
81000,1,1,01102,96
119000,2,2,01201,99
90000,1,1,01003,49
290900,4,4,01105,48
191700,2,2,01003,60
16200,2,1,00200,17
25000,1,1,01203,93
115000,2,4,00602,161
31220,1,1,00803,56
84400,2,3,01500,61
161200,2,4,00902,141
16650,2,1,00200,90
200020,1,2,01003,108
8400,0,1,00505,65
211000,1,2,01101,44
181200,3,4,01004,106
209000,3,3,00507,57
191000,4,3,00301,91
52000,1,1,01004,51
88000,2,2,00100,12
91900,3,2,00503,73
90000,2,2,00902,299
75000,3,5,00501,81
65000,1,1,01202,234
13100,1,1,00100,212
215600,2,2,01007,89
56000,1,1,00506,113
190260,6,4,00301,80
296000,4,5,00901,50
45000,2,1,01106,107
192000,2,3,00507,179
176000,2,4,01204,113
6000,1,1,01007,73
61000,4,4,00700,64
38200,3,3,00601,160
90000,2,5,01002,72
8300,1,3,00700,13
125700,1,1,01007,33
295100,2,3,01004,72
45000,1,4,00504,205
217000,3,3,01006,90
42000,1,1,01203,109
260000,2,3,01003,281
141300,1,2,01203,98
56000,2,1,00601,123
103000,1,2,01105,126
466000,2,2,01004,54
38000,1,1,01104,69
175500,4,2,01600,145
101900,2,3,01400,62
99000,4,4,01600,66
578000,4,3,00601,340
81000,0,1,01007,331
55200,2,2,00100,49
44800,3,3,01105,44
280300,2,3,01003,57
55600,2,2,01300,77
110300,1,1,01005,100
40000,2,5,01600,85
114700,3,4,00503,50
67000,2,1,01500,214
54500,4,4,00400,148
53000,2,2,01006,390
25000,1,3,00503,469
152100,6,1,01202,108
157000,3,2,00100,210
113000,2,2,00507,143
167700,2,2,01004,50
134000,2,4,00507,142
115860,1,2,00504,55
204000,2,2,01101,26
90200,1,2,01103,40
49000,1,1,00507,54
207000,2,2,01001,100
155200,2,5,00200,145
59100,1,3,01500,95
124000,3,6,01500,143
177000,2,2,00804,45
92000,3,2,00601,367
110000,2,4,01400,122
125000,2,3,00506,118
68000,1,4,00507,134
44000,1,1,00804,117
150000,2,4,00803,194
165000,2,4,01203,367
112400,2,2,00302,31
106700,1,2,00400,57
26500,2,2,00507,38
52100,4,4,01204,131
16000,1,1,00601,144
264200,2,2,01003,55
99500,1,2,01001,100
240400,1,1,00504,58
15900,2,2,01005,115
190000,2,4,01600,98
56500,2,2,00802,22
115300,2,2,01003,254
209100,3,4,01001,89
130000,2,4,01003,54
184000,2,2,01002,31
16000,1,1,01004,61
173300,2,2,00601,92
14400,0,1,00802,118
38800,1,2,00804,50
116000,0,3,01204,105
58120,3,3,01107,71
68000,1,2,01105,115
190000,2,2,01006,55
60500,3,2,01003,52
64600,2,2,00400,126
52000,1,1,00507,46
171080,6,4,01204,118
197000,2,2,00502,614
48200,2,1,01500,115
102000,2,1,00801,77
32200,2,2,00100,22
212200,3,6,00302,69
24200,0,1,00804,86
200600,3,3,00902,102
51070,2,2,01006,45
30500,1,1,01201,145
52000,1,1,01105,97
179000,4,3,01600,41
13200,1,1,01105,52
159000,3,2,00501,58
90400,3,2,01106,48
145000,2,3,01103,27
27000,2,1,00302,139
102000,2,2,00200,280
79400,3,2,01300,40
167790,1,2,01001,95
103200,3,1,01004,63
56700,3,2,00400,81
126000,2,2,01001,56
49600,2,2,00802,36
74400,2,5,01005,270
187140,2,9,01105,125
130800,3,3,01007,83
106000,5,2,00400,93
17000,1,2,01006,69
140200,2,2,00400,99
278000,1,1,01203,68
214000,2,4,00100,20
115400,4,4,01003,94
139500,3,2,00100,10
470000,3,2,00901,55
43400,2,5,01007,187
229000,2,4,01004,69
65200,1,2,01300,69
44950,1,2,00302,56
90800,2,3,01300,45
522000,6,6,01204,66
46600,2,2,01106,67
124000,3,2,01107,111
257910,2,2,01002,53
190100,2,6,01003,64
46000,1,2,00100,76
67000,1,1,00902,100
60000,1,1,01106,62
122000,1,2,01102,46
130000,0,3,00501,56
52000,3,5,00507,349
213300,2,2,01005,111
122000,2,4,01103,50
99600,3,4,00505,190
50800,1,2,00400,16
54650,1,3,01003,78
106000,1,2,00700,43
150000,2,2,01500,159
190200,2,3,00901,77
673000,3,2,01202,98
215000,2,5,00503,68
13500,2,2,00805,185
52000,1,1,01007,74
210000,1,2,01003,85
12300,2,2,00803,214
162000,3,4,01001,94
188000,2,5,01204,50
213500,1,6,00902,106
66000,3,1,01106,44
165000,2,3,01005,41
90000,1,1,01002,74
71200,4,3,00501,77
600,1,1,01400,88
21820,3,1,01300,10
76500,2,5,01002,81
89600,2,2,00803,41
27700,1,1,00400,42
40000,2,1,01400,113
121000,3,2,01600,156
52000,1,1,01300,84
115400,3,4,01103,90
100000,2,2,00503,61
242000,2,5,01201,207
48150,2,5,00100,14
67000,2,5,01105,278
40000,2,2,01005,45
146000,2,4,00902,430
229200,1,9,01106,59
150000,4,3,00501,48
198000,3,2,00302,125
50800,2,2,01300,100
75000,1,1,00902,31
184000,2,3,01203,51
42700,1,1,01101,76
53930,3,2,00505,59
84700,2,2,00503,57
122100,2,2,01007,46
158500,2,4,00901,65
5500,3,9,01500,80
74400,2,2,01400,36
75000,2,2,00901,55
25800,1,1,00505,88
235000,2,4,00802,74
62000,3,4,00301,74
152100,1,2,01003,76
32000,1,1,01204,25
214000,1,2,01001,54
97000,1,3,00802,132
43200,3,5,00400,73
41000,2,2,00503,45
65000,1,3,01001,49
148800,2,3,00503,71
42000,3,2,00400,69
55000,2,1,00506,30
80200,2,2,00200,62
39600,0,1,00503,67
37000,1,2,01006,86
22000,1,3,00400,154
45000,1,1,00302,48
2300,1,1,01201,491
12000,0,5,01300,431
39500,1,1,01300,40
297800,4,3,01106,58
154000,3,10,01103,107
127000,2,3,00506,152
88100,3,2,00400,39
80000,1,1,01203,239
75000,1,1,01600,68
161200,2,4,01204,121
3000,0,1,00805,154
213400,3,2,00301,43
43000,3,3,01102,87
56600,3,2,00302,155
66500,1,4,01300,54
110000,1,1,01003,95
110000,2,2,00602,53
41720,1,2,01204,82
85000,3,3,01400,95
124040,2,4,00504,54
79000,1,2,01107,241
120010,2,1,01003,45
144800,5,3,01203,320
66500,2,5,00805,67
9000,0,1,00601,84
38900,1,1,00100,78
30560,1,1,01007,28
123700,4,3,00902,64
155710,2,2,01005,66
156000,2,2,01600,62
104000,1,1,01400,51
11700,0,1,00802,81
24000,1,2,00100,49
196800,3,3,01105,50
60000,0,2,00802,26
112000,2,2,00507,155
23600,1,1,00400,100
80000,3,5,01400,241
145000,2,3,01001,113
76000,2,1,01203,114
55000,1,1,00602,234
52200,2,2,01101,59
314300,3,2,00400,53
26800,0,1,01400,53
30000,1,2,00507,153
51600,2,2,00506,77
1010,0,2,00507,75
137230,2,4,01007,51
98800,3,2,01103,17
446000,6,3,01001,95
100000,1,1,01003,182
230000,4,4,00400,58
245000,2,4,00901,119
75000,2,1,01004,113
308000,2,4,00902,73
271000,2,2,00601,55
181200,4,6,01201,209
140000,1,4,00302,127
196000,2,2,00601,55
100000,1,1,00601,51
24000,1,1,00400,169
147000,1,3,00805,59
136000,2,3,00200,140
148000,2,4,00902,74
552000,3,3,00804,32
57000,2,1,00602,93
83400,2,4,00507,70
32000,1,1,00200,73
32900,0,1,01005,101
140000,3,5,00506,334
43600,0,1,01007,92
85000,1,1,00200,94
142000,3,2,01105,53
95800,2,2,00803,194
27500,2,1,01500,300
48700,1,1,00100,43
120000,1,1,01003,37
11500,1,1,00700,282
70000,2,1,00802,58
214300,2,2,01600,73
699200,3,2,01300,49
122000,6,3,00200,206
496600,2,2,00601,90
55000,0,1,00506,356
46000,1,1,01202,75
114000,1,5,01600,86
203030,1,1,00507,147
99900,2,2,00504,92
76000,3,2,00400,55
102000,1,2,01600,28
164200,1,1,01007,45
65000,3,4,01107,49
78200,2,2,00601,53
85000,3,2,00200,269
102000,4,2,01001,57
31400,1,2,00805,73
12100,2,3,01500,32
203700,4,5,00301,62
76400,2,2,00301,11
147000,1,2,00804,37
100000,1,1,01003,122
97400,1,3,00302,134
62000,2,2,01102,66
85000,3,3,01300,34
78200,1,1,01004,109
148000,2,2,01600,50
135900,3,4,01300,57
140100,6,4,01300,163
176000,2,4,01006,55
54710,1,1,00100,156
115400,1,2,00507,64
180000,2,2,00901,74
165500,3,5,01201,161
103000,3,4,01500,288
120600,2,2,01105,49
57010,2,3,00200,43
60200,2,3,01004,15
198500,2,2,00700,84
3400,4,1,01600,63
80000,3,2,00100,8
69300,2,2,01204,95
212600,3,4,01001,30
4100,1,1,00504,121
145600,2,2,01203,99
160010,4,4,00601,109
40000,1,1,01202,188
117000,1,2,01600,145
135150,3,4,00505,58
76000,1,1,01300,106
132000,2,3,01105,43
89000,1,2,01101,128
106400,3,3,00902,171
65600,4,1,01106,49
45400,2,3,00505,148
52500,1,2,01202,51
253700,3,3,01500,94
300000,3,4,01004,49
94000,2,3,01006,49
40000,1,1,00501,92
107300,2,2,01400,34
211300,2,2,00400,44
17000,1,2,00301,59
314000,5,2,00901,29
60000,1,3,00302,26
38000,1,1,01004,109
175000,3,1,00301,59
44600,0,3,01003,46
262100,2,2,00902,172
132830,2,5,01600,55
140500,2,5,01500,163
119000,3,6,01003,26
300000,3,3,00601,118
143400,2,2,00804,46
47500,0,2,01106,64
155300,2,2,01400,71
14100,0,3,01101,130
120400,3,1,01300,112
78620,3,3,00802,122
136000,2,2,00602,115
75000,2,2,00801,202
21000,1,1,00504,32
82000,1,1,01104,91
83000,1,3,01004,140
203000,3,2,01105,79
79900,2,2,00100,28
92000,2,4,01202,95
71000,2,2,00602,58
646000,2,2,00804,29
94770,2,2,00503,56
16370,1,3,01002,102
293000,3,4,00400,59
15800,0,1,00804,80
27790,2,1,01007,49
95010,2,2,01105,21
250000,2,4,01003,51
272500,2,6,01006,57
19840,1,1,00700,53
30000,2,1,00200,163
113000,1,1,01004,118
122100,4,4,00505,246
220100,2,2,01006,52
94500,3,7,01102,47
110000,2,2,01204,72
337000,1,1,00504,57
95800,2,2,00502,86
16200,1,1,01300,95
297900,2,2,01006,105
60000,1,1,01400,90
153000,1,1,01003,83
76900,2,2,01204,49
1500,0,1,00801,29
47000,1,1,00100,192
52000,1,1,01202,55
242000,3,6,01007,133
276200,2,1,01201,47
120,1,3,01400,73
82000,2,2,00805,66
113000,4,2,01001,63
452000,2,2,00507,74
569000,2,2,01004,12
66010,1,2,00505,70
168000,3,4,01007,79
193300,4,7,00901,58
70000,1,1,00505,52
220000,2,3,00601,36
50000,3,2,01400,56
38300,2,2,01006,84
245300,3,12,00503,61
47900,2,3,01202,51
70000,0,1,01004,170
45400,1,2,01004,55
60000,1,1,00804,135
180000,1,1,01106,60
7000,1,1,01202,103
33000,2,2,00100,71
80800,1,5,01006,285
81000,2,3,00504,63
9000,3,2,00400,54
80500,3,5,00100,15
122000,3,4,00400,79
140400,3,2,01600,68
13000,2,4,01300,87
50200,1,4,00803,243
25000,0,1,00602,171
167000,4,5,01500,74
182000,2,2,01203,80
50000,1,1,00100,198
115000,1,1,01106,40
205800,2,3,00100,73
90500,3,2,01102,52
11200,1,1,00100,41
503000,2,2,01004,19
40000,2,2,01600,108
44900,0,2,01105,48
160000,2,2,01500,42
104400,3,1,01600,53
242000,4,2,00504,29
184800,3,2,01101,95
28500,2,2,01003,50
52200,1,1,00100,39
83160,1,2,01004,14
30000,1,1,01102,248
13400,2,6,01004,36
